job_name,salary_raw,salary_min,salary_max,company_name,company_type,industry,city,experience,education,job_url,source,soe_category,tags
结构工程师,1-2万,10000,20000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC143786520J40432326610.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,地方国企,['汽车电子产品']
销售支持岗（需求管理方向）(J10024),1-1.5万,10000,15000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC135329670J40822578301.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,央企,"['理赔业务系统', '需求分析', '验收测试']"
租赁运营岗-福田区（安居城服）,6000-7000元·13薪,6000,7000,深圳市房屋租赁运营管理有限公司,国企,租赁服务,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC563949630J40805186613.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,地方国企,['物业客服']
账务分析专员,7000-10000元·13薪,7000,10000,中國通信服務香港有限公司,国企,IT服务,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CCL1242307880J40531106303.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,['数据分析']
期货客户经理,5000-10000元,5000,10000,华安期货有限责任公司,国企,证券/期货,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC203593920J40657602409.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,['个人客户']
少儿英语教师（龙华 双休国企）,7000-12000元,7000,12000,深圳远上书城教育科技有限公司,国企,培训/辅导服务,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1309505970J40809333001.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,"['小学教育', '初中教育', '线下授课', '剑桥英语', 'POWER UP', '少儿英语']"
项目现场管理人员（资源循环项目）,1.2-2.4万,12000,24000,广东广业投资集团有限公司,国企,环保,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC153599410J40907987615.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['固废设备运维', '炉渣', '资源再生利用', '工业制造']"
工程维修,6000-8000元,6000,8000,华侨城物业(集团)有限公司华南分公司,国企,物业管理,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1369824100J40764139916.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['配电设备', '电梯设备', '消防设备', '特种作业操作证 （低压电工）', '电工职业资格证书', '特种设备作业人员证（电梯作业）', '电工职业资格证书（中级）', '电工职业资格证书（初级）', '电工职业资格证书（高级）']"
结构工程师,1-2万,10000,20000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC143786524J90250010000.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,"['结构设计', '产品结构设计', 'Pro/E', '电子产品', 'CATIA']"
产品经理,1.4-1.9万,14000,19000,深圳中科软科技信息系统有限公司,国企,计算机软件,深圳,5-10年,大专,http://www.zhaopin.com/jobdetail/CC413863010J40693256307.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['软件产品']
销售工程师,8000-16000元,8000,16000,东方电气启能(深圳)科技有限公司,国企,仪器仪表制造,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC132727150J40824386907.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['区域销售', '渠道销售', 'IEC', '总包']"
产品经理,1.5-3万,15000,30000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,经验不限,大专,http://www.zhaopin.com/jobdetail/CC143786520J40828920210.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,[]
土建预算员-数字设计咨询创研室(J10659),1-1.5万,10000,15000,北京市建筑设计研究院股份有限公司,国企,建筑设计,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000429130J40780396213.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,['一级注册造价师']
结构设计师,9000-13000元,9000,13000,世源科技工程有限公司,国企,建筑设计,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC407875410J40169478503.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['结构设计']
销售部长/销售资深经理（需具备超薄电子玻璃等相关行业经验）,2-4万,20000,40000,山东沂新光电科技有限公司,国企,非金属矿物制品业,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1421473060J40795179901.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['渠道销售']
单片机硬件工程师,9000-15000元,9000,15000,深圳市智海鑫科技有限公司,国企,农/林/牧/渔,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC427544810J40898121308.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,['嵌入式硬件研发']
企划文秘岗(J10027),9000-10000元·13薪,9000,10000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,经验不限,硕士,http://www.zhaopin.com/jobdetail/CC135329670J40824465001.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,['党建宣传']
租售管家/二手房经纪人,1-2万,10000,20000,深圳市招商置业顾问有限公司,国企,房地产开发,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC145514780J40653751410.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,"['住宅房产', '商业房产', '新房', '二手房', '公寓', '门店销售', '区域销售', '五险一金', '带薪培训', '带薪年假', '高提成', '团建福利']"
管家客服（住宅物业）,6000-8000元,6000,8000,华侨城物业(集团)有限公司华南分公司,国企,物业管理,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1369824100J40749507916.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['小区']
投诉客服岗(J10008),8000-11000元,8000,11000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC135329670J40820412501.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,"['投诉客服', '电话客服']"
会计助理,7000-10000元·13薪,7000,10000,中國通信服務香港有限公司,国企,IT服务,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CCL1242307880J40504290503.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['CET6']
售前支持工程师（深圳）,6000-12000元,6000,12000,北京通达信科科技有限公司,国企,计算机软件,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC401634320J40910807602.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['软件产品', 'OA系统']"
医学核保岗(J10005),8000-12000元,8000,12000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC135329670J40821418301.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,"['核保审核', '互联网健康险']"
嵌入式软件工程师,1.5-3万,15000,30000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC143786520J40390306810.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,"['嵌入式软件开发', 'C语言', 'FreeRTOS', 'uC/OS']"
少儿英语教师（双休国企）,7000-12000元,7000,12000,深圳远上书城教育科技有限公司,国企,培训/辅导服务,深圳,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1309505970J40821101901.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['小学教育', '初中教育', '线下授课', '剑桥英语', 'POWER UP', '少儿英语']"
保险产品专员(J10025),8000-11000元·18薪,8000,11000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC135329670J40822636501.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,"['互联网健康险', '产品开发设计']"
软件测试工程师（华润保险经纪项目）,1.1-1.7万,11000,17000,深圳中科软科技信息系统有限公司,国企,计算机软件,深圳,5-10年,大专,http://www.zhaopin.com/jobdetail/CC413863010J40765097307.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,[]
西乡中国人寿聘养老规划师,1.2-1.3万,12000,13000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828206811.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[]
电销现场管理岗(J10015),1-1.5万,10000,15000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC135329670J40821420901.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,"['电销管理', '现场管理']"
采购经理,1.3-1.8万,13000,18000,中电信数智科技(深圳)有限公司,国企,通信/网络设备,深圳,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1475914270J40840351510.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['招标采购', '政府采购', '商务采购']"
中国人寿聘保险顾问十自由高薪,1.5-1.6万,15000,16000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828202411.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[]
岗位1安全风险评估技术员、岗位2灾害分析技术员、岗位3运行文件设计技术员、岗位4概率安全分析技术员,1-1.5万,10000,15000,中核华纬工程设计研究有限公司,国企,建筑设计,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC163032910J40916353308.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['安全性能分析', '安全性能设计', '安全性能认证', '安全预评价和职业病危害预评价', '概率和安全风险分析', '事故树']"
基带硬件工程师,1.5-3万,15000,30000,东方通信,国企,运营商/增值服务,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000537240J40817383609.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,['设计']
自由收入高可快速打造团队,1.2-1.3万,12000,13000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828193011.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[]
急招普工/操作工-底薪3500-法定节假日三薪,7000-8000元,7000,8000,深圳市今朝人力资源有限公司,国企,电子设备制造,深圳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1493550590J40843852414.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,"['16-48岁', '没有纹身案底', '身体健康，十指健全', '包吃住，白班，不体检', '包装工', '组装工', '检验员', '月结', '长白班', '月休四天', '做六休一']"
嵌入式硬件设计工程师,9000-15000元,9000,15000,中广核研究院有限公司,国企,矿产/采掘,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC147943130J40828782807.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['电路设计', 'PCB设计', 'FPGA', 'ARM处理器', 'DSP', 'C语言']"
车险销售十时间自由十高薪,1.2-1.3万,12000,13000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828188911.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[]
急招普工/操作工 工龄奖 包三餐,7000-8000元,7000,8000,深圳市今朝人力资源有限公司,国企,电子设备制造,深圳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1493550590J40787696714.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,"['16-48岁', '没有纹身案底', '身体健康，十指健全', '包吃住，白班，不体检', '包装工', '组装工', '检验员', '月结', '长白班', '月休四天', '做六休一']"
机械结构工程师,8000-14000元,8000,14000,中广核研究院有限公司,国企,矿产/采掘,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC147943130J40828775107.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['CAD', '非标设备', '自动化设备', '精密设备', 'SolidWorks', 'Pro/E', 'UGNX', '装配工艺', '钣金工艺', '焊接工艺']"
客户经理,1-1.1万·13薪,10000,11000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC135627160J40828167811.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[]
小厂手机打包 290/天 包吃住 长白班,7000-8000元·13薪,7000,8000,深圳市今朝人力资源有限公司,国企,电子设备制造,深圳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1493550590J40838940714.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,"['全职', '五险一金', '可预支薪水', '包吃', '包住', '加班补贴']"
会计兼综合文员,5000-7000元,5000,7000,青海省盐业股份有限公司广东分公司,国企,零售/批发,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC864473410J40834227209.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,"['会计从业资格证书', '会计初级职称']"
西乡中国人寿聘保险销售十高薪,1.3-1.4万,13000,14000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828163711.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[]
急聘普工/操作工 月入8000（提供低价住宿 六人间）,7000-8000元,7000,8000,深圳市今朝人力资源有限公司,国企,电子设备制造,深圳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1493550590J40843859414.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,"['体检免费', '有无线网', '厂内食堂', '做六休一', '长白班', '两班倒', '月结', '日结', '周结', '包装工', '组装工', '分拣工', '普工', '临时工', '长期工']"
暖通工程师（驻外）,1.2-1.8万,12000,18000,深圳市华西安装工程有限公司,国企,建筑设备安装,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC306311510J40815292607.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,[]
客服_月休8天,7000-14000元,7000,14000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,经验不限,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828122011.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,"['VIP客服', '售前客服', '售后客服', '全白班']"
焊接监理工程师（工作地点：华中、华东、东北等地区）,7000-11000元,7000,11000,北京斯派克工程项目管理有限责任公司,国企,石油/石化,杭州,5-10年,大专,http://www.zhaopin.com/jobdetail/CC561569920J40726882201.htm?refcode=4019&srccode=401903&preactionid=db988918-f43b-4f74-91c8-420b0cd76a20,zhaopin,国企,[]
健康财富规划师,1.6-3万,16000,30000,中国人民人寿保险股份有限公司杭州市萧山支公司,国企,保险,杭州,3-5年,大专,http://www.zhaopin.com/jobdetail/CC521008520J40582574516.htm?refcode=4019&srccode=401903&preactionid=db988918-f43b-4f74-91c8-420b0cd76a20,zhaopin,央企,"['企业客户', 'KA大客户', '销售', '健康险/人身险']"
