job_name,salary_raw,salary_min,salary_max,company_name,company_type,industry,city,experience,education,job_url,source,soe_category,tags,salary_avg,has_salary
G端客户经理(湖南)（六险一金）,1-1.5万,10000,15000,四创科技有限公司,国企,计算机软件,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC120357980J40464369805.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['政府客户', '区域销售', '陌拜', '大客户（KA）', '企业客户（2B）', '客情维护', '技术交流', '拓客', '开拓市场']",12500.0,True
国有企业招培训主管,6000-8000元,6000,8000,湖南博云东方粉末冶金有限公司,国企,金属制品业,长沙,5-10年,本科,http://www.zhaopin.com/jobdetail/CC143171780J40875012503.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['管理层培训', '技术岗培训']",7000.0,True
板材销售,6000-10000元,6000,10000,北京中晶海筑科技有限公司,国企,建材,长沙,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1477071660J40875101115.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['代理商销售', '渠道销售']",8000.0,True
选矿设计工程师,2-2.5万,20000,25000,长沙矿山研究院有限责任公司,国企,矿产/采掘,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC173653510J40386121205.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['选矿', '选矿专业负责人']",22500.0,True
零售招商经理岗位,8000-10000元,8000,10000,长沙王府井百货有限责任公司,国企,零售/批发,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC143000960J40707053108.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['品牌引进', '活动洽谈']",9000.0,True
医院物资管理配送员（省妇幼保健院）,3000-4000元,3000,4000,国药集团湖南省医疗器械有限公司,国企,医疗设备/器械,长沙,经验不限,大专,http://www.zhaopin.com/jobdetail/CC457614710J40635299714.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,地方国企,[],3500.0,True
采矿设计工程师,1.5-3万,15000,30000,长沙矿山研究院有限责任公司,国企,矿产/采掘,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC173653510J40434425105.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,['采矿'],22500.0,True
上市公司招市场营销人员,7000-14000元,7000,14000,湖南博云东方粉末冶金有限公司,国企,金属制品业,长沙,经验不限,大专,http://www.zhaopin.com/jobdetail/CC143171780J40632226303.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,[],10500.0,True
机电安装专业监理工程师,6000-9000元,6000,9000,湖南长顺项目管理有限公司,国企,工程技术与设计服务,长沙,3-5年,中专/中技,http://www.zhaopin.com/jobdetail/CC520304130J40777975116.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['专业监理工程师', '安装工程', '机电工程']",7500.0,True
物业工程电梯管理员,6000-7000元,6000,7000,润加物业服务(武汉)有限公司长沙分公司,国企,物业管理,长沙,3-5年,中专/中技,http://www.zhaopin.com/jobdetail/CC236961730J40746562001.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['特种设备安全管理人员证（电梯）', '五险一金']",6500.0,True
国际贸易经理,1.1-1.2万,11000,12000,长沙马王堆农产品股份有限公司,国企,零售/批发,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC202359010J40546900407.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['阿里巴巴国际站', '中国制造网', '东南亚区域']",11500.0,True
诚招普工/操作工-加班费-提供低价员工餐,5000-7000元,5000,7000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1357457210J40828578001.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['包住', '恒温车间', '厂内食堂', '长白班', '月休四天', '做六休一']",6000.0,True
住宅物业环境主管,7000-8000元·14薪,7000,8000,润加物业服务(武汉)有限公司长沙分公司,国企,物业管理,长沙,1-3年,大专,http://www.zhaopin.com/jobdetail/CC236961730J40828608901.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['绿化管理', '苗木养护', '病虫害防治', '施肥管理', '环境卫生管理']",7500.0,True
会计,3000-4000元·13薪,3000,4000,长沙马王堆农产品股份有限公司,国企,零售/批发,长沙,经验不限,本科,http://www.zhaopin.com/jobdetail/CC202359010J40208633807.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['会计初级职称', '会计从业资格证', '成本会计', '总账会计', '记账会计']",3500.0,True
急招普工/操作工-月入7000（包吃包住）,5000-7000元,5000,7000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1357457210J40828581301.htm?refcode=4019&srccode=401903&preactionid=9069d01e-0bf6-4393-ac89-fbe6965c957f,zhaopin,国企,"['月休四天', '做六休一', '两班倒', '恒温车间', '厂内食堂', '月结']",6000.0,True
物业管家,6000-7000元,6000,7000,润加物业服务(武汉)有限公司长沙分公司,国企,物业管理,长沙,1-3年,大专,http://www.zhaopin.com/jobdetail/CC236961730J40812077101.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,['小区'],6500.0,True
储备青年骨干,4000-5000元,4000,5000,长沙马王堆农产品股份有限公司,国企,零售/批发,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC202359010J40066676807.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['综合素质', '学习能力', '电子商务', '市场营销', '农产品']",4500.0,True
长白班电商电话打字客服+双休+朝九晚六,4000-5000元,4000,5000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,高中,http://www.zhaopin.com/jobdetail/CCL1357457210J40828573101.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['电话客服', '投诉客服', '全白班', '双休', '朝九晚六', '售后客服']",4500.0,True
第四代半导体装备材料工艺岗,1.2-2万,12000,20000,中电科第三代半导体技术创新(湖南)有限公司,国企,电子设备制造,长沙,无经验,硕士,http://www.zhaopin.com/jobdetail/CCL1499337060J40703631309.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['薄膜生长', '晶体材料', '微波等离子体仿真', '材料工艺设计', '工艺改良']",16000.0,True
招聘电工 月入5000（包吃包住）,3000-5000元,3000,5000,长沙马王堆农产品股份有限公司,国企,零售/批发,长沙,1-3年,中专/中技,http://www.zhaopin.com/jobdetail/CC202359010J40312438907.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['包吃包住', '年终奖', '八小时工作制', '单位体检', '免费工装', '宿舍有空调', '生日福利']",4000.0,True
诚招普工/操作工-月入7000（热水器-包住）,6000-7000元,6000,7000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1357457210J40828574801.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['有无线网', '恒温车间', '包住', '两班倒', '月休四天', '做六休一', '月结', '包装工', '组装工', '检验员']",6500.0,True
市场营销专员,8000-16000元,8000,16000,中电科第三代半导体技术创新(湖南)有限公司,国企,电子设备制造,长沙,1-3年,本科,http://www.zhaopin.com/jobdetail/CCL1499337060J40720193309.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['驾驶证C证', '市场推广', '市场拓展', '政府项目对接']",12000.0,True
策划主管,5000-8000元,5000,8000,长沙马王堆农产品股份有限公司,国企,零售/批发,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC202359010J40716381107.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['市场策划', '营销策划', '活动策划', '文案策划', '品牌策划', '新媒体策划']",6500.0,True
招技工-月入7000（六险一金-包吃包住）,6000-7000元,6000,7000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,高中,http://www.zhaopin.com/jobdetail/CCL1357457210J40828084201.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,[],6500.0,True
房屋鉴定项目负责人,5000-8000元,5000,8000,湖南省建筑设计院集团股份有限公司,国企,建筑设计,长沙,1-3年,本科,http://www.zhaopin.com/jobdetail/CC593452730J40739149012.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,地方国企,"['房建工程', '检测鉴定项目负责人']",6500.0,True
办公室文秘,4000-5000元,4000,5000,长沙马王堆农产品股份有限公司,国企,零售/批发,长沙,1-3年,本科,http://www.zhaopin.com/jobdetail/CC202359010J40781342807.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['公文写作', '资料管理', '后勤管理', '英语', '五险一金', '周末双休', '法定节假日休', '晋升空间大', '绩效奖金']",4500.0,True
第四代半导体装备结构设计岗,1.2-1.8万,12000,18000,中电科第三代半导体技术创新(湖南)有限公司,国企,电子设备制造,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1499337060J40703622709.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['非标设备', '精密设备', 'SolidWorks']",15000.0,True
水利水电工程师（长沙）,8000-10000元,8000,10000,中南院,国企,电力/水利/热力/燃气,长沙,1-3年,本科,http://www.zhaopin.com/jobdetail/CC142224620J40426944516.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,['水利水电'],9000.0,True
诚招技工-月入7000（六险一金-包吃包住）,6000-7000元,6000,7000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,高中,http://www.zhaopin.com/jobdetail/CCL1357457210J40828116001.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,[],6500.0,True
电气高级工程师,1.2-1.5万·20薪,12000,15000,浙江工业大学工程设计集团有限公司,国企,建筑设计,长沙,10年以上,本科,http://www.zhaopin.com/jobdetail/CC307782380J40569460306.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,['民用建筑电气工程设计'],13500.0,True
【接受小白】国企双休/高薪/客户续期管理/法定节假日休/入职交五险,6000-12000元,6000,12000,中国大地财产保险股份有限公司,国企,保险,长沙,经验不限,中专/中技,http://www.zhaopin.com/jobdetail/CC145756070J40801408112.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,央企,"['电话销售', '周末双休']",9000.0,True
招聘普工/操作工-月入8000（空调-热水器）,7000-8000元,7000,8000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,无经验,中专/中技,http://www.zhaopin.com/jobdetail/CCL1357457210J40828503601.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['社会保险', '厂内食堂', '包住', '做六休一', '月结']",7500.0,True
工艺质量工程师,6000-10000元,6000,10000,辣妹子食品股份有限公司,国企,食品/饮料,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC471160130J40914211908.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,[],8000.0,True
（居家办公）+五险一金+国企续保专员,6000-12000元,6000,12000,中国大地财产保险股份有限公司,国企,保险,长沙,1年以下,高中,http://www.zhaopin.com/jobdetail/CC145756070J40809375112.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,央企,[],9000.0,True
招普工/操作工-月入7000（包住）,6000-7000元,6000,7000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1357457210J40828507401.htm?refcode=4019&srccode=401903&preactionid=3f419146-1553-47d2-b35d-20d4d20ed3bf,zhaopin,国企,"['周结', '月结', '做六休一', '组装工', '包装工']",6500.0,True
消防控制中心值班员,5000-8000元·13薪,5000,8000,湖南德赛电池有限公司,国企,新能源,长沙,1-3年,高中,http://www.zhaopin.com/jobdetail/CCL1392365580J40454536913.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,"['五险一金', '单位体检', '住房公积金', '加班费', '年终奖', '带薪年假', '包吃包住']",6500.0,True
采购员,5000-8000元,5000,8000,湖南医药集团,国企,零售/批发,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1225697450J40825871201.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,[],6500.0,True
急招普工/操作工 五险一金 有餐补,7000-8000元,7000,8000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1357457210J40828503901.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,"['社会保险', '月结']",7500.0,True
国企直招 10点上班 电商入驻,4000-8000元,4000,8000,陕西鸿尚信息科技有限公司,国企,企业服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CC689899530J40720932211.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,[],6000.0,True
视觉工程师,1.5-2万,15000,20000,湖南中南智能装备有限公司,国企,通用设备制造,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CC630393680J40829951109.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,"['机器人', '图像识别产品', 'OpenCV', 'C++', 'C#', '缺陷检测']",17500.0,True
急招普工/操作工 底薪2200 年终奖,5000-6000元,5000,6000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1357457210J40828504501.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,"['厂内食堂', '恒温车间', '包住']",5500.0,True
副检-工程材料检测,6000-9000元,6000,9000,中国建材检验认证集团湖南有限公司,国企,建筑工程检测,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1374318370J40633869614.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,央企,"['水利工程', '副检', '检测组长', '水运材料检师/员证优先', '建筑原材料检测', '节能检测']",7500.0,True
急聘磨工,6000-7000元,6000,7000,湖南三环汽车工程塑料有限公司,国企,汽车零部件,长沙,3-5年,中专/中技,http://www.zhaopin.com/jobdetail/CCL1482621320J40859351413.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,[],6500.0,True
诚聘普工/操作工-底薪2300-绩效奖金,5000-7000元,5000,7000,长沙华伟人力资源有限公司,国企,人力资源服务,长沙,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1357457210J40828497201.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,"['社会保险', '月结']",6000.0,True
大数据平台开发工程师,1-2万,10000,20000,长城信息股份有限公司,国企,电子设备制造,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1328857130J40831412809.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,['银行项目'],15000.0,True
商业运营主管,8000-10000元·15薪,8000,10000,广州珠江商业经营管理有限公司长沙分公司,国企,景区/商业/市场等综合管理,长沙,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1406084570J40985642404.htm?refcode=4019&srccode=401903&preactionid=25a7e32a-abb9-4823-a09d-3a580a3b39ca,zhaopin,国企,"['购物中心', '商户管理', '租金收缴', '商场管理']",9000.0,True
