专业,年份,月薪,当前岗位数,当前中位薪资
科学教育,2020,7972,0,0
科学教育,2019,7666,0,0
科学教育,2018,7371,0,0
科学教育,2017,7087,0,0
科学教育,2016,6815,0,0
科学教育,2015,6552,0,0
科学社会主义,2025,10700,0,0
科学社会主义,2024,10190,0,0
科学社会主义,2023,9705,0,0
科学社会主义,2022,9243,0,0
科学社会主义,2021,8802,0,0
科学社会主义,2020,8383,0,0
科学社会主义,2019,7984,0,0
科学社会主义,2018,7604,0,0
科学社会主义,2017,7242,0,0
科学社会主义,2016,6897,0,0
科学社会主义,2015,6568,0,0
秘书学,2025,8800,0,0
秘书学,2024,8380,0,0
秘书学,2023,7981,0,0
秘书学,2022,7601,0,0
秘书学,2021,7239,0,0
秘书学,2020,6895,0,0
秘书学,2019,6566,0,0
秘书学,2018,6253,0,0
秘书学,2017,5956,0,0
秘书学,2016,5672,0,0
秘书学,2015,5402,0,0
税收学,2025,12100,0,0
税收学,2024,11523,0,0
税收学,2023,10975,0,0
税收学,2022,10452,0,0
税收学,2021,9954,0,0
税收学,2020,9480,0,0
税收学,2019,9029,0,0
税收学,2018,8599,0,0
税收学,2017,8189,0,0
税收学,2016,7799,0,0
税收学,2015,7428,0,0
空间信息与数字技术,2025,16500,0,0
空间信息与数字技术,2024,15714,0,0
空间信息与数字技术,2023,14965,0,0
空间信息与数字技术,2022,14253,0,0
空间信息与数字技术,2021,13574,0,0
空间信息与数字技术,2020,12928,0,0
空间信息与数字技术,2019,12312,0,0
空间信息与数字技术,2018,11726,0,0
空间信息与数字技术,2017,11167,0,0
空间信息与数字技术,2016,10636,0,0
空间信息与数字技术,2015,10129,0,0
空间科学与技术,2025,12600,0,0
空间科学与技术,2024,12000,0,0
空间科学与技术,2023,11428,0,0
空间科学与技术,2022,10884,0,0
空间科学与技术,2021,10366,0,0
空间科学与技术,2020,9872,0,0
空间科学与技术,2019,9402,0,0
空间科学与技术,2018,8954,0,0
空间科学与技术,2017,8528,0,0
空间科学与技术,2016,8122,0,0
空间科学与技术,2015,7735,0,0
立陶宛语,2025,15100,0,0
立陶宛语,2024,14380,0,0
立陶宛语,2023,13696,0,0
立陶宛语,2022,13043,0,0
立陶宛语,2021,12422,0,0
立陶宛语,2020,11831,0,0
立陶宛语,2019,11267,0,0
立陶宛语,2018,10731,0,0
立陶宛语,2017,10220,0,0
立陶宛语,2016,9733,0,0
立陶宛语,2015,9270,0,0
管理科学,2025,12500,0,0
管理科学,2024,11904,0,0
管理科学,2023,11337,0,0
管理科学,2022,10797,0,0
管理科学,2021,10283,0,0
管理科学,2020,9794,0,0
管理科学,2019,9327,0,0
管理科学,2018,8883,0,0
管理科学,2017,8460,0,0
管理科学,2016,8057,0,0
管理科学,2015,7673,0,0
粉体材料科学与工程,2025,12700,0,0
粉体材料科学与工程,2024,12095,0,0
粉体材料科学与工程,2023,11519,0,0
粉体材料科学与工程,2022,10970,0,0
粉体材料科学与工程,2021,10448,0,0
粉体材料科学与工程,2020,9950,0,0
粉体材料科学与工程,2019,9476,0,0
粉体材料科学与工程,2018,9025,0,0
粉体材料科学与工程,2017,8595,0,0
粉体材料科学与工程,2016,8186,0,0
粉体材料科学与工程,2015,7796,0,0
粮食工程,2025,9300,0,0
粮食工程,2024,8857,0,0
粮食工程,2023,8435,0,0
粮食工程,2022,8033,0,0
粮食工程,2021,7651,0,0
粮食工程,2020,7286,0,0
粮食工程,2019,6939,0,0
粮食工程,2018,6609,0,0
粮食工程,2017,6294,0,0
粮食工程,2016,5994,0,0
粮食工程,2015,5709,0,0
精神医学,2025,7500,20,7500
精神医学,2024,7142,20,7500
精神医学,2023,6802,20,7500
精神医学,2022,6478,20,7500
精神医学,2021,6170,20,7500
精神医学,2020,5876,20,7500
精神医学,2019,5596,20,7500
精神医学,2018,5330,20,7500
精神医学,2017,5076,20,7500
精神医学,2016,4834,20,7500
精神医学,2015,4604,20,7500
纳米材料与技术,2025,11500,0,0
纳米材料与技术,2024,10952,0,0
纳米材料与技术,2023,10430,0,0
纳米材料与技术,2022,9934,0,0
纳米材料与技术,2021,9461,0,0
纳米材料与技术,2020,9010,0,0
纳米材料与技术,2019,8581,0,0
纳米材料与技术,2018,8172,0,0
纳米材料与技术,2017,7783,0,0
纳米材料与技术,2016,7413,0,0
纳米材料与技术,2015,7060,0,0
纺织工程,2025,11100,0,0
纺织工程,2024,10571,0,0
纺织工程,2023,10068,0,0
纺织工程,2022,9588,0,0
纺织工程,2021,9131,0,0
纺织工程,2020,8697,0,0
纺织工程,2019,8282,0,0
纺织工程,2018,7888,0,0
纺织工程,2017,7512,0,0
纺织工程,2016,7155,0,0
纺织工程,2015,6814,0,0
经济与金融,2025,15500,0,0
经济与金融,2024,14485,0,0
经济与金融,2023,13538,0,0
经济与金融,2022,12652,0,0
经济与金融,2021,11824,0,0
经济与金融,2020,11051,0,0
经济与金融,2019,10328,0,0
经济与金融,2018,9652,0,0
经济与金融,2017,9021,0,0
经济与金融,2016,8430,0,0
经济与金融,2015,7879,0,0
经济学,2025,12100,0,0
经济学,2024,11523,0,0
经济学,2023,10975,0,0
经济学,2022,10452,0,0
经济学,2021,9954,0,0
经济学,2020,9480,0,0
经济学,2019,9029,0,0
经济学,2018,8599,0,0
经济学,2017,8189,0,0
经济学,2016,7799,0,0
经济学,2015,7428,0,0
经济犯罪侦查,2025,15100,0,0
经济犯罪侦查,2024,14380,0,0
经济犯罪侦查,2023,13696,0,0
经济犯罪侦查,2022,13043,0,0
经济犯罪侦查,2021,12422,0,0
经济犯罪侦查,2020,11831,0,0
经济犯罪侦查,2019,11267,0,0
经济犯罪侦查,2018,10731,0,0
经济犯罪侦查,2017,10220,0,0
经济犯罪侦查,2016,9733,0,0
经济犯罪侦查,2015,9270,0,0
经济统计学,2025,11500,0,0
经济统计学,2024,10747,0,0
经济统计学,2023,10044,0,0
经济统计学,2022,9387,0,0
经济统计学,2021,8773,0,0
经济统计学,2020,8199,0,0
经济统计学,2019,7662,0,0
经济统计学,2018,7161,0,0
经济统计学,2017,6693,0,0
经济统计学,2016,6255,0,0
经济统计学,2015,5846,0,0
绘画,2025,11700,0,0
绘画,2024,11142,0,0
绘画,2023,10612,0,0
绘画,2022,10106,0,0
绘画,2021,9625,0,0
绘画,2020,9167,0,0
绘画,2019,8730,0,0
绘画,2018,8314,0,0
绘画,2017,7919,0,0
绘画,2016,7541,0,0
绘画,2015,7182,0,0
给排水科学与工程,2025,12200,0,0
给排水科学与工程,2024,11619,0,0
给排水科学与工程,2023,11065,0,0
给排水科学与工程,2022,10538,0,0
给排水科学与工程,2021,10036,0,0
给排水科学与工程,2020,9559,0,0
给排水科学与工程,2019,9103,0,0
给排水科学与工程,2018,8670,0,0
给排水科学与工程,2017,8257,0,0
给排水科学与工程,2016,7864,0,0
给排水科学与工程,2015,7489,0,0
统计学,2025,11800,0,0
统计学,2024,11028,0,0
统计学,2023,10306,0,0
统计学,2022,9632,0,0
统计学,2021,9002,0,0
统计学,2020,8413,0,0
统计学,2019,7862,0,0
统计学,2018,7348,0,0
统计学,2017,6867,0,0
统计学,2016,6418,0,0
统计学,2015,5998,0,0
维药学,2025,8300,0,0
维药学,2024,7757,0,0
维药学,2023,7249,0,0
维药学,2022,6775,0,0
维药学,2021,6332,0,0
维药学,2020,5917,0,0
维药学,2019,5530,0,0
维药学,2018,5168,0,0
维药学,2017,4830,0,0
维药学,2016,4514,0,0
维药学,2015,4219,0,0
缅甸语,2025,21000,0,0
缅甸语,2024,20000,0,0
缅甸语,2023,19047,0,0
缅甸语,2022,18140,0,0
缅甸语,2021,17276,0,0
缅甸语,2020,16454,0,0
缅甸语,2019,15670,0,0
缅甸语,2018,14924,0,0
缅甸语,2017,14213,0,0
缅甸语,2016,13536,0,0
缅甸语,2015,12892,0,0
编辑出版学,2025,12100,0,0
编辑出版学,2024,11523,0,0
编辑出版学,2023,10975,0,0
编辑出版学,2022,10452,0,0
编辑出版学,2021,9954,0,0
编辑出版学,2020,9480,0,0
编辑出版学,2019,9029,0,0
编辑出版学,2018,8599,0,0
编辑出版学,2017,8189,0,0
编辑出版学,2016,7799,0,0
编辑出版学,2015,7428,0,0
网络与新媒体,2025,7000,80,7000
网络与新媒体,2024,6666,80,7000
网络与新媒体,2023,6349,80,7000
网络与新媒体,2022,6046,80,7000
网络与新媒体,2021,5758,80,7000
网络与新媒体,2020,5484,80,7000
网络与新媒体,2019,5223,80,7000
网络与新媒体,2018,4974,80,7000
网络与新媒体,2017,4737,80,7000
网络与新媒体,2016,4512,80,7000
网络与新媒体,2015,4297,80,7000
网络安全,2025,11000,80,11000
网络安全,2024,10091,80,11000
网络安全,2023,9258,80,11000
网络安全,2022,8494,80,11000
网络安全,2021,7792,80,11000
网络安全,2020,7149,80,11000
网络安全,2019,6558,80,11000
网络安全,2018,6017,80,11000
网络安全,2017,5520,80,11000
网络安全,2016,5064,80,11000
网络安全,2015,4646,80,11000
网络安全与执法,2025,13600,0,0
网络安全与执法,2024,12477,0,0
网络安全与执法,2023,11446,0,0
网络安全与执法,2022,10501,0,0
网络安全与执法,2021,9634,0,0
网络安全与执法,2020,8839,0,0
网络安全与执法,2019,8109,0,0
网络安全与执法,2018,7439,0,0
网络安全与执法,2017,6825,0,0
网络安全与执法,2016,6261,0,0
网络安全与执法,2015,5744,0,0
网络工程,2025,13200,0,0
网络工程,2024,12571,0,0
网络工程,2023,11972,0,0
网络工程,2022,11402,0,0
网络工程,2021,10859,0,0
网络工程,2020,10342,0,0
网络工程,2019,9850,0,0
网络工程,2018,9380,0,0
网络工程,2017,8934,0,0
网络工程,2016,8508,0,0
网络工程,2015,8103,0,0
罗马尼亚语,2025,15300,0,0
罗马尼亚语,2024,14571,0,0
罗马尼亚语,2023,13877,0,0
罗马尼亚语,2022,13216,0,0
罗马尼亚语,2021,12587,0,0
罗马尼亚语,2020,11987,0,0
罗马尼亚语,2019,11417,0,0
罗马尼亚语,2018,10873,0,0
罗马尼亚语,2017,10355,0,0
罗马尼亚语,2016,9862,0,0
罗马尼亚语,2015,9392,0,0
美术学,2025,11300,0,0
美术学,2024,10761,0,0
美术学,2023,10249,0,0
美术学,2022,9761,0,0
美术学,2021,9296,0,0
美术学,2020,8853,0,0
美术学,2019,8432,0,0
美术学,2018,8030,0,0
美术学,2017,7648,0,0
美术学,2016,7284,0,0
美术学,2015,6937,0,0
翻译,2025,10800,0,0
翻译,2024,10285,0,0
翻译,2023,9795,0,0
翻译,2022,9329,0,0
翻译,2021,8885,0,0
翻译,2020,8462,0,0
翻译,2019,8059,0,0
翻译,2018,7675,0,0
翻译,2017,7309,0,0
翻译,2016,6961,0,0
翻译,2015,6630,0,0
老年保健与管理,2025,7900,0,0
老年保健与管理,2024,7523,0,0
老年保健与管理,2023,7165,0,0
老年保健与管理,2022,6824,0,0
老年保健与管理,2021,6499,0,0
老年保健与管理,2020,6189,0,0
老年保健与管理,2019,5895,0,0
老年保健与管理,2018,5614,0,0
老年保健与管理,2017,5347,0,0
老年保健与管理,2016,5092,0,0
老年保健与管理,2015,4849,0,0
老挝语,2025,12300,0,0
老挝语,2024,11714,0,0
老挝语,2023,11156,0,0
老挝语,2022,10625,0,0
老挝语,2021,10119,0,0
老挝语,2020,9637,0,0
老挝语,2019,9178,0,0
老挝语,2018,8741,0,0
老挝语,2017,8325,0,0
老挝语,2016,7928,0,0
老挝语,2015,7551,0,0
考古学,2025,10900,0,0
考古学,2024,10380,0,0
考古学,2023,9886,0,0
考古学,2022,9415,0,0
考古学,2021,8967,0,0
考古学,2020,8540,0,0
考古学,2019,8133,0,0
考古学,2018,7746,0,0
考古学,2017,7377,0,0
考古学,2016,7026,0,0
考古学,2015,6691,0,0
能源与动力工程,2025,12000,40,12000
能源与动力工程,2024,11428,40,12000
能源与动力工程,2023,10884,40,12000
能源与动力工程,2022,10366,40,12000
能源与动力工程,2021,9872,40,12000
能源与动力工程,2020,9402,40,12000
能源与动力工程,2019,8954,40,12000
能源与动力工程,2018,8528,40,12000
能源与动力工程,2017,8122,40,12000
能源与动力工程,2016,7735,40,12000
能源与动力工程,2015,7366,40,12000
能源与环境系统工程,2025,15200,0,0
能源与环境系统工程,2024,14757,0,0
能源与环境系统工程,2023,14327,0,0
能源与环境系统工程,2022,13910,0,0
能源与环境系统工程,2021,13505,0,0
能源与环境系统工程,2020,13111,0,0
能源与环境系统工程,2019,12729,0,0
能源与环境系统工程,2018,12358,0,0
能源与环境系统工程,2017,11999,0,0
能源与环境系统工程,2016,11649,0,0
能源与环境系统工程,2015,11310,0,0
能源化学工程,2025,13700,0,0
能源化学工程,2024,13047,0,0
能源化学工程,2023,12426,0,0
能源化学工程,2022,11834,0,0
能源化学工程,2021,11271,0,0
能源化学工程,2020,10734,0,0
能源化学工程,2019,10223,0,0
能源化学工程,2018,9736,0,0
能源化学工程,2017,9272,0,0
能源化学工程,2016,8831,0,0
能源化学工程,2015,8410,0,0
能源经济,2025,13100,0,0
能源经济,2024,12476,0,0
能源经济,2023,11882,0,0
能源经济,2022,11316,0,0
能源经济,2021,10777,0,0
能源经济,2020,10264,0,0
能源经济,2019,9775,0,0
能源经济,2018,9309,0,0
能源经济,2017,8866,0,0
能源经济,2016,8444,0,0
能源经济,2015,8042,0,0
自动化,2025,11000,40,11000
自动化,2024,10091,40,11000
自动化,2023,9258,40,11000
自动化,2022,8494,40,11000
自动化,2021,7792,40,11000
自动化,2020,7149,40,11000
自动化,2019,6558,40,11000
自动化,2018,6017,40,11000
自动化,2017,5520,40,11000
自动化,2016,5064,40,11000
自动化,2015,4646,40,11000
自然地理与资源环境,2025,11800,0,0
自然地理与资源环境,2024,11456,0,0
自然地理与资源环境,2023,11122,0,0
自然地理与资源环境,2022,10798,0,0
自然地理与资源环境,2021,10484,0,0
自然地理与资源环境,2020,10178,0,0
自然地理与资源环境,2019,9882,0,0
自然地理与资源环境,2018,9594,0,0
自然地理与资源环境,2017,9315,0,0
自然地理与资源环境,2016,9043,0,0
自然地理与资源环境,2015,8780,0,0
舞蹈学,2025,11100,0,0
舞蹈学,2024,10571,0,0
舞蹈学,2023,10068,0,0
舞蹈学,2022,9588,0,0
舞蹈学,2021,9131,0,0
舞蹈学,2020,8697,0,0
舞蹈学,2019,8282,0,0
舞蹈学,2018,7888,0,0
舞蹈学,2017,7512,0,0
舞蹈学,2016,7155,0,0
舞蹈学,2015,6814,0,0
舞蹈编导,2025,10400,0,0
舞蹈编导,2024,9904,0,0
舞蹈编导,2023,9433,0,0
舞蹈编导,2022,8983,0,0
舞蹈编导,2021,8556,0,0
舞蹈编导,2020,8148,0,0
舞蹈编导,2019,7760,0,0
舞蹈编导,2018,7391,0,0
舞蹈编导,2017,7039,0,0
舞蹈编导,2016,6703,0,0
舞蹈编导,2015,6384,0,0
舞蹈表演,2025,9000,0,0
舞蹈表演,2024,8571,0,0
舞蹈表演,2023,8163,0,0
舞蹈表演,2022,7774,0,0
舞蹈表演,2021,7404,0,0
舞蹈表演,2020,7051,0,0
舞蹈表演,2019,6715,0,0
舞蹈表演,2018,6396,0,0
舞蹈表演,2017,6091,0,0
舞蹈表演,2016,5801,0,0
舞蹈表演,2015,5525,0,0
航海技术,2025,15200,0,0
航海技术,2024,14476,0,0
航海技术,2023,13786,0,0
航海技术,2022,13130,0,0
航海技术,2021,12505,0,0
航海技术,2020,11909,0,0
航海技术,2019,11342,0,0
航海技术,2018,10802,0,0
航海技术,2017,10287,0,0
航海技术,2016,9798,0,0
航海技术,2015,9331,0,0
航空航天工程,2025,17300,0,0
航空航天工程,2024,16476,0,0
航空航天工程,2023,15691,0,0
航空航天工程,2022,14944,0,0
航空航天工程,2021,14232,0,0
航空航天工程,2020,13555,0,0
航空航天工程,2019,12909,0,0
航空航天工程,2018,12294,0,0
航空航天工程,2017,11709,0,0
航空航天工程,2016,11151,0,0
航空航天工程,2015,10620,0,0
船舶与海洋工程,2025,15000,61,15000
船舶与海洋工程,2024,14285,61,15000
船舶与海洋工程,2023,13605,61,15000
船舶与海洋工程,2022,12957,61,15000
船舶与海洋工程,2021,12340,61,15000
船舶与海洋工程,2020,11752,61,15000
船舶与海洋工程,2019,11193,61,15000
船舶与海洋工程,2018,10660,61,15000
船舶与海洋工程,2017,10152,61,15000
船舶与海洋工程,2016,9669,61,15000
船舶与海洋工程,2015,9208,61,15000
船舶电子电气工程,2025,31600,0,0
船舶电子电气工程,2024,30095,0,0
船舶电子电气工程,2023,28662,0,0
船舶电子电气工程,2022,27297,0,0
船舶电子电气工程,2021,25997,0,0
船舶电子电气工程,2020,24759,0,0
船舶电子电气工程,2019,23580,0,0
船舶电子电气工程,2018,22457,0,0
船舶电子电气工程,2017,21388,0,0
船舶电子电气工程,2016,20369,0,0
船舶电子电气工程,2015,19399,0,0
艺术与科技,2025,13100,0,0
艺术与科技,2024,12476,0,0
艺术与科技,2023,11882,0,0
艺术与科技,2022,11316,0,0
艺术与科技,2021,10777,0,0
艺术与科技,2020,10264,0,0
艺术与科技,2019,9775,0,0
艺术与科技,2018,9309,0,0
艺术与科技,2017,8866,0,0
艺术与科技,2016,8444,0,0
艺术与科技,2015,8042,0,0
艺术史论,2025,12800,0,0
艺术史论,2024,12190,0,0
艺术史论,2023,11609,0,0
艺术史论,2022,11057,0,0
艺术史论,2021,10530,0,0
艺术史论,2020,10029,0,0
艺术史论,2019,9551,0,0
艺术史论,2018,9096,0,0
艺术史论,2017,8663,0,0
艺术史论,2016,8250,0,0
艺术史论,2015,7858,0,0
艺术教育,2025,10400,0,0
艺术教育,2024,10000,0,0
艺术教育,2023,9615,0,0
艺术教育,2022,9245,0,0
艺术教育,2021,8889,0,0
艺术教育,2020,8548,0,0
艺术教育,2019,8219,0,0
艺术教育,2018,7903,0,0
艺术教育,2017,7599,0,0
艺术教育,2016,7306,0,0
艺术教育,2015,7025,0,0
艺术设计学,2025,11700,0,0
艺术设计学,2024,11142,0,0
艺术设计学,2023,10612,0,0
艺术设计学,2022,10106,0,0
艺术设计学,2021,9625,0,0
艺术设计学,2020,9167,0,0
艺术设计学,2019,8730,0,0
艺术设计学,2018,8314,0,0
艺术设计学,2017,7919,0,0
艺术设计学,2016,7541,0,0
艺术设计学,2015,7182,0,0
芬兰语,2025,15400,0,0
芬兰语,2024,14666,0,0
芬兰语,2023,13968,0,0
芬兰语,2022,13303,0,0
芬兰语,2021,12669,0,0
芬兰语,2020,12066,0,0
芬兰语,2019,11491,0,0
芬兰语,2018,10944,0,0
芬兰语,2017,10423,0,0
芬兰语,2016,9926,0,0
芬兰语,2015,9454,0,0
英语,2025,11900,0,0
英语,2024,11333,0,0
英语,2023,10793,0,0
英语,2022,10279,0,0
英语,2021,9790,0,0
英语,2020,9323,0,0
英语,2019,8879,0,0
英语,2018,8457,0,0
英语,2017,8054,0,0
英语,2016,7670,0,0
英语,2015,7305,0,0
茶学,2025,10100,0,0
茶学,2024,9619,0,0
茶学,2023,9160,0,0
茶学,2022,8724,0,0
茶学,2021,8309,0,0
茶学,2020,7913,0,0
茶学,2019,7536,0,0
茶学,2018,7177,0,0
茶学,2017,6836,0,0
茶学,2016,6510,0,0
茶学,2015,6200,0,0
草业科学,2025,11500,8,11500
草业科学,2024,10952,8,11500
草业科学,2023,10430,8,11500
草业科学,2022,9934,8,11500
草业科学,2021,9461,8,11500
草业科学,2020,9010,8,11500
草业科学,2019,8581,8,11500
草业科学,2018,8172,8,11500
草业科学,2017,7783,8,11500
草业科学,2016,7413,8,11500
草业科学,2015,7060,8,11500
药事管理,2025,13400,0,0
药事管理,2024,12761,0,0
药事管理,2023,12154,0,0
药事管理,2022,11575,0,0
药事管理,2021,11024,0,0
药事管理,2020,10499,0,0
药事管理,2019,9999,0,0
药事管理,2018,9523,0,0
药事管理,2017,9069,0,0
药事管理,2016,8637,0,0
药事管理,2015,8226,0,0
药学,2025,6500,94,6500
药学,2024,6074,94,6500
药学,2023,5677,94,6500
药学,2022,5305,94,6500
药学,2021,4958,94,6500
药学,2020,4634,94,6500
药学,2019,4331,94,6500
药学,2018,4047,94,6500
药学,2017,3783,94,6500
药学,2016,3535,94,6500
药学,2015,3304,94,6500
药物分析,2025,10700,0,0
药物分析,2024,10190,0,0
药物分析,2023,9705,0,0
药物分析,2022,9243,0,0
药物分析,2021,8802,0,0
药物分析,2020,8383,0,0
药物分析,2019,7984,0,0
药物分析,2018,7604,0,0
药物分析,2017,7242,0,0
药物分析,2016,6897,0,0
药物分析,2015,6568,0,0
药物制剂,2025,9800,0,0
药物制剂,2024,9333,0,0
药物制剂,2023,8888,0,0
药物制剂,2022,8465,0,0
药物制剂,2021,8062,0,0
药物制剂,2020,7678,0,0
药物制剂,2019,7312,0,0
药物制剂,2018,6964,0,0
药物制剂,2017,6633,0,0
药物制剂,2016,6317,0,0
药物制剂,2015,6016,0,0
药物化学,2025,12300,0,0
药物化学,2024,11714,0,0
药物化学,2023,11156,0,0
药物化学,2022,10625,0,0
药物化学,2021,10119,0,0
药物化学,2020,9637,0,0
药物化学,2019,9178,0,0
药物化学,2018,8741,0,0
药物化学,2017,8325,0,0
药物化学,2016,7928,0,0
药物化学,2015,7551,0,0
荷兰语,2025,29300,0,0
荷兰语,2024,27904,0,0
荷兰语,2023,26575,0,0
荷兰语,2022,25310,0,0
荷兰语,2021,24105,0,0
荷兰语,2020,22957,0,0
荷兰语,2019,21864,0,0
荷兰语,2018,20822,0,0
荷兰语,2017,19831,0,0
荷兰语,2016,18887,0,0
荷兰语,2015,17987,0,0
菲律宾语,2025,16400,0,0
菲律宾语,2024,15619,0,0
菲律宾语,2023,14875,0,0
菲律宾语,2022,14166,0,0
菲律宾语,2021,13492,0,0
菲律宾语,2020,12849,0,0
菲律宾语,2019,12237,0,0
菲律宾语,2018,11655,0,0
菲律宾语,2017,11100,0,0
菲律宾语,2016,10571,0,0
菲律宾语,2015,10068,0,0
葡萄与葡萄酒工程,2025,10800,0,0
葡萄与葡萄酒工程,2024,10285,0,0
葡萄与葡萄酒工程,2023,9795,0,0
葡萄与葡萄酒工程,2022,9329,0,0
葡萄与葡萄酒工程,2021,8885,0,0
葡萄与葡萄酒工程,2020,8462,0,0
葡萄与葡萄酒工程,2019,8059,0,0
葡萄与葡萄酒工程,2018,7675,0,0
葡萄与葡萄酒工程,2017,7309,0,0
葡萄与葡萄酒工程,2016,6961,0,0
葡萄与葡萄酒工程,2015,6630,0,0
葡萄牙语,2025,23400,0,0
葡萄牙语,2024,22285,0,0
葡萄牙语,2023,21224,0,0
葡萄牙语,2022,20213,0,0
葡萄牙语,2021,19251,0,0
葡萄牙语,2020,18334,0,0
葡萄牙语,2019,17461,0,0
葡萄牙语,2018,16629,0,0
葡萄牙语,2017,15838,0,0
葡萄牙语,2016,15083,0,0
葡萄牙语,2015,14365,0,0
蒙古语,2025,10900,0,0
蒙古语,2024,10380,0,0
蒙古语,2023,9886,0,0
蒙古语,2022,9415,0,0
蒙古语,2021,8967,0,0
蒙古语,2020,8540,0,0
蒙古语,2019,8133,0,0
蒙古语,2018,7746,0,0
蒙古语,2017,7377,0,0
蒙古语,2016,7026,0,0
蒙古语,2015,6691,0,0
蒙药学,2025,8600,0,0
蒙药学,2024,8037,0,0
蒙药学,2023,7511,0,0
蒙药学,2022,7020,0,0
蒙药学,2021,6560,0,0
蒙药学,2020,6131,0,0
蒙药学,2019,5730,0,0
蒙药学,2018,5355,0,0
蒙药学,2017,5005,0,0
蒙药学,2016,4677,0,0
蒙药学,2015,4371,0,0
藏药学,2025,8100,0,0
藏药学,2024,7570,0,0
藏药学,2023,7074,0,0
藏药学,2022,6612,0,0
藏药学,2021,6179,0,0
藏药学,2020,5775,0,0
藏药学,2019,5397,0,0
藏药学,2018,5044,0,0
藏药学,2017,4714,0,0
藏药学,2016,4405,0,0
藏药学,2015,4117,0,0
蚕学,2025,8900,0,0
蚕学,2024,8476,0,0
蚕学,2023,8072,0,0
蚕学,2022,7688,0,0
蚕学,2021,7322,0,0
蚕学,2020,6973,0,0
蚕学,2019,6641,0,0
蚕学,2018,6325,0,0
蚕学,2017,6023,0,0
蚕学,2016,5737,0,0
蚕学,2015,5463,0,0
蜂学,2025,10100,0,0
蜂学,2024,9619,0,0
蜂学,2023,9160,0,0
蜂学,2022,8724,0,0
蜂学,2021,8309,0,0
蜂学,2020,7913,0,0
蜂学,2019,7536,0,0
蜂学,2018,7177,0,0
蜂学,2017,6836,0,0
蜂学,2016,6510,0,0
蜂学,2015,6200,0,0
行政管理,2025,11600,0,0
行政管理,2024,11047,0,0
行政管理,2023,10521,0,0
行政管理,2022,10020,0,0
行政管理,2021,9543,0,0
行政管理,2020,9088,0,0
行政管理,2019,8656,0,0
行政管理,2018,8243,0,0
行政管理,2017,7851,0,0
行政管理,2016,7477,0,0
行政管理,2015,7121,0,0
表演,2025,10000,80,10000
表演,2024,9523,80,10000
表演,2023,9070,80,10000
表演,2022,8638,80,10000
表演,2021,8227,80,10000
表演,2020,7835,80,10000
表演,2019,7462,80,10000
表演,2018,7106,80,10000
表演,2017,6768,80,10000
表演,2016,6446,80,10000
表演,2015,6139,80,10000
装甲车辆工程,2025,12200,0,0
装甲车辆工程,2024,11192,0,0
装甲车辆工程,2023,10268,0,0
装甲车辆工程,2022,9420,0,0
装甲车辆工程,2021,8642,0,0
装甲车辆工程,2020,7929,0,0
装甲车辆工程,2019,7274,0,0
装甲车辆工程,2018,6673,0,0
装甲车辆工程,2017,6122,0,0
装甲车辆工程,2016,5617,0,0
装甲车辆工程,2015,5153,0,0
西班牙语,2025,17900,0,0
西班牙语,2024,17047,0,0
西班牙语,2023,16235,0,0
西班牙语,2022,15462,0,0
西班牙语,2021,14726,0,0
西班牙语,2020,14025,0,0
西班牙语,2019,13357,0,0
西班牙语,2018,12721,0,0
西班牙语,2017,12115,0,0
西班牙语,2016,11538,0,0
西班牙语,2015,10989,0,0
视觉传达设计,2025,7500,40,7500
视觉传达设计,2024,7142,40,7500
视觉传达设计,2023,6802,40,7500
视觉传达设计,2022,6478,40,7500
视觉传达设计,2021,6170,40,7500
视觉传达设计,2020,5876,40,7500
视觉传达设计,2019,5596,40,7500
视觉传达设计,2018,5330,40,7500
视觉传达设计,2017,5076,40,7500
视觉传达设计,2016,4834,40,7500
视觉传达设计,2015,4604,40,7500
警务指挥与战术,2025,11100,0,0
警务指挥与战术,2024,10571,0,0
警务指挥与战术,2023,10068,0,0
警务指挥与战术,2022,9588,0,0
警务指挥与战术,2021,9131,0,0
警务指挥与战术,2020,8697,0,0
警务指挥与战术,2019,8282,0,0
警务指挥与战术,2018,7888,0,0
警务指挥与战术,2017,7512,0,0
警务指挥与战术,2016,7155,0,0
警务指挥与战术,2015,6814,0,0
警卫学,2025,10900,0,0
警卫学,2024,10380,0,0
警卫学,2023,9886,0,0
警卫学,2022,9415,0,0
警卫学,2021,8967,0,0
警卫学,2020,8540,0,0
警卫学,2019,8133,0,0
警卫学,2018,7746,0,0
警卫学,2017,7377,0,0
警卫学,2016,7026,0,0
警卫学,2015,6691,0,0
警犬技术,2025,11400,0,0
警犬技术,2024,10857,0,0
警犬技术,2023,10340,0,0
警犬技术,2022,9847,0,0
警犬技术,2021,9378,0,0
警犬技术,2020,8932,0,0
警犬技术,2019,8506,0,0
警犬技术,2018,8101,0,0
警犬技术,2017,7715,0,0
警犬技术,2016,7348,0,0
警犬技术,2015,6998,0,0
计算机科学与技术,2025,12000,80,12000
计算机科学与技术,2024,11009,80,12000
计算机科学与技术,2023,10100,80,12000
计算机科学与技术,2022,9266,80,12000
计算机科学与技术,2021,8501,80,12000
计算机科学与技术,2020,7799,80,12000
计算机科学与技术,2019,7155,80,12000
计算机科学与技术,2018,6564,80,12000
计算机科学与技术,2017,6022,80,12000
计算机科学与技术,2016,5525,80,12000
