job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,search_keyword,salary_avg,has_salary
财税AI训练师（周末双休）,3000-5000元,3000.0,5000.0,12,畅捷通,1000-9999人,股份制企业,计算机软件,张家口,桥东区·工业路街道,1-3年,大专,AI训练师→AI训练,http://www.zhaopin.com/jobdetail/CC327851310J40741570511.htm?refcode=4019&srccode=401903&preactionid=8c61153c-4459-43aa-93da-56a862ee3c0b,['代账公司'],AI训练师,4000.0,True
AI训练师双休,6000-7000元,6000.0,7000.0,12,特朗思大宇宙,1000-9999人,外商独资,互联网,合肥,蜀山·新产业园,1-3年,大专,AI训练师→AI训练,http://www.zhaopin.com/jobdetail/CC211065910J40834259209.htm?refcode=4019&srccode=401903&preactionid=8c61153c-4459-43aa-93da-56a862ee3c0b,[],AI训练师,6500.0,True
数据标注/AI训练师,5000-8000元,5000.0,8000.0,12,河南淼泓信息工程有限公司,20-99人,民营,云计算/大数据,哈密,伊州区·回城乡,经验不限,本科,AI训练师→AI训练,http://www.zhaopin.com/jobdetail/CCL1316153970J40820706009.htm?refcode=4019&srccode=401903&preactionid=8c61153c-4459-43aa-93da-56a862ee3c0b,"['图像标注', '音频标注', '视频标注', '文本标注']",AI训练师,6500.0,True
ai训练师,面议,,,12,北京三快在线科技有限公司,10000人以上,上市公司,互联网,武汉,江夏·佛祖岭,1-3年,大专,AI训练师→AI训练,http://www.zhaopin.com/jobdetail/CC383625320J40822415309.htm?refcode=4019&srccode=401903&preactionid=8c61153c-4459-43aa-93da-56a862ee3c0b,['大模型'],AI训练师,,False
大模型AI训练师-本地生活类,1-1.4万,10000.0,14000.0,12,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,成都,武侯·桂溪,1-3年,本科,AI训练师→AI训练,http://www.zhaopin.com/jobdetail/CCL1480117890J40813122805.htm?refcode=4019&srccode=401903&preactionid=8c61153c-4459-43aa-93da-56a862ee3c0b,"['文本标注', '图像标注', '本地生活类', '标注评测']",AI训练师,12000.0,True
数据标注/AI训练师,100元/天,,,12,商丘悦客网络科技有限公司,500-999人,上市公司,电子商务,商丘,睢阳区·新城街道,经验不限,大专,AI训练师→AI训练,http://www.zhaopin.com/jobdetail/CCL1476183580J40826152607.htm?refcode=4019&srccode=401903&preactionid=8c61153c-4459-43aa-93da-56a862ee3c0b,['语音标注'],AI训练师,,False
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,赤峰,松山区·松州街道,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826530511.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
质检工程师（生产试验部）,7000-10000元,7000.0,10000.0,12,北京宇石空间航天科技有限公司,100-299人,民营,船舶/航空/航天/火车制造,株洲,荷塘区·宋家桥街道,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1486085580J40818219705.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,[],AI质检师,8500.0,True
管道质检工程师,8000-13000元·13薪,8000.0,13000.0,13,燕达(海门)重型装备制造有限公司,500-999人,合资,电气机械/电力设备,南通,海门·包场,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC424892216J00281717206.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,['质量管理'],AI质检师,10500.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,西安,未央·徐家湾,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826529711.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
叉车质检工程师,8000-16000元,8000.0,16000.0,12,太原重型机械集团有限公司,1000-9999人,国企,电气机械/电力设备,太原,清徐·王答,3-5年,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC144441750J40706858309.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['质量体系工程师', '新能源汽车', '特种车']",AI质检师,12000.0,True
质检工程师,6000-8000元,6000.0,8000.0,12,东方雨虹,10000人以上,上市公司,建材,池州,青阳县·陵阳镇,1-3年,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC000447610J40654701415.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['来料检验（IQC）', '成品检验（FQC）']",AI质检师,7000.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,沈阳,沈河·北站,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826530011.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
质检工程师,5000-8000元,5000.0,8000.0,12,山东科瑞石油装备有限公司,1000-9999人,股份制企业,石油/石化,东营,东营区·胜园街道,经验不限,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC321317110J40467208805.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['电气/机械', '机械类', '电气类']",AI质检师,6500.0,True
QC 质检工程师,8000-12000元,8000.0,12000.0,12,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,上海,浦东·金桥,1-3年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1480117890J40844249505.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['来料检验（IQC）', '制程检验（IPQC）', '成品检验（FQC）']",AI质检师,10000.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,长春,南关·明珠,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826529911.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
质检工程师/质检员,6000-9000元,6000.0,9000.0,12,北京京科瑞达科技有限公司,20-99人,股份制企业,仪器仪表制造,天津,西青·中北,3-5年,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC183385420J40658344609.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['成品检验（FQC）', '出货检验（OQC）', '来料检验（IQC）', '分析仪器简单维护', '方法开发']",AI质检师,7500.0,True
质检工程师（化工）,6000-11000元,6000.0,11000.0,12,浙江精工集成科技股份有限公司,1000-9999人,上市公司,专用设备制造,绍兴,上虞区,1-3年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC140468910J40590691104.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,['色谱检测'],AI质检师,8500.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,哈尔滨,南岗·荣市,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826529811.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
阀门质检工程师,4000-8000元,4000.0,8000.0,12,天津市塘沽沃特斯阀门有限公司,100-299人,民营,金属制品业,天津,津南·小站,1-3年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC216324610J40375040504.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,['物理检测'],AI质检师,6000.0,True
QC 质检工程师-来料检验,8000-12000元·13薪,8000.0,12000.0,13,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,上海,浦东·曹路,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1480117890J40845261105.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['来料检验（IQC）', '三坐标']",AI质检师,10000.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,十堰,茅箭区·二堰街道,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826531211.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
质检工程师,5000-7000元,5000.0,7000.0,12,北京吉海川科技发展有限公司,300-499人,民营,石油/石化,泰安,岱岳区·大汶口镇,经验不限,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC160478820J40785382614.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['液相色谱仪', '气相色谱仪']",AI质检师,6000.0,True
结构质检工程师,8000-13000元·13薪,8000.0,13000.0,13,燕达(海门)重型装备制造有限公司,500-999人,合资,电气机械/电力设备,南通,海门·包场,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC424892216J00205353306.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,['QC'],AI质检师,10500.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,运城,盐湖区·中城街道,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826530911.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
碳纤维质检工程师,8000-12000元·18薪,8000.0,12000.0,18,东华能源,1000-9999人,上市公司,石油/石化,茂名,电白区·电城镇,1-3年,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC166381410J40611989013.htm?refcode=4019&srccode=401903&preactionid=3212729c-a58f-44fc-baeb-4583cdc5790d,"['化工检测', '性能检测']",AI质检师,10000.0,True
质检工程师,5000-10000元,5000.0,10000.0,12,河北泰禾云杉生物科技有限公司,100-299人,民营,医药制造,石家庄,栾城·柳林屯,经验不限,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1202004370J40935471704.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['免疫检验', '生物化学检验']",AI质检师,7500.0,True
质检工程师/质检员,5000-8000元,5000.0,8000.0,12,重庆苏众机电设备有限公司上海分公司,新材料,20人以下,,上海,奉贤·青村,经验不限,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1224714940J40755480910.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['出货检验（OQC）', '成品检验（FQC）', '来料检验（IQC）']",AI质检师,6500.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,长沙,芙蓉·定王台,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826530411.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
质检工程师,9000-12000元,9000.0,12000.0,12,鄂尔多斯市亿鼎生态农业开发有限公司,1000-9999人,民营,石油/石化,鄂尔多斯,杭锦旗·伊和乌素苏木,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC679113020J40770030409.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,['QC'],AI质检师,10500.0,True
QC质检工程师,7000-12000元,7000.0,12000.0,12,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,上海,浦东·金桥,3-5年,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1480117890J40844708305.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['来料检验（IQC）', '制程检验（IPQC）', '熟练看懂机械加工图纸', '熟练使用常规检验量具']",AI质检师,9500.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,苏州,昆山·玉山,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826530211.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
轧钢设备质检工程师,6000-10000元,6000.0,10000.0,12,锡旺凯舜工业(大连)有限公司,20-99人,民营,贸易/进出口,大连,沙河口·星海湾,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1494210910J40734188202.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['制程检验（IPQC）', '成品检验（FQC）', '出货检验（OQC）', '轧钢工艺', '机加工工艺', '铸造工艺']",AI质检师,8000.0,True
公司直签维修质检工程师-入职五险一金-早十晚七,7000-9000元,7000.0,9000.0,12,四川怡卓人力资源管理有限公司,300-499人,民营,人力资源服务,青岛,市南·湛山,无经验,学历不限,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC813357710J40859102413.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['手机维修', '质检经验', '接受应届生', '五险一金']",AI质检师,8000.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,武汉,江汉·万松街,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826529611.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
质检工程师,6000-8000元·13薪,6000.0,8000.0,13,南京万佛莱精密机械有限公司,20-99人,民营,电气机械/电力设备,南京,六合·葛塘,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC399751010J40816430507.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['成品检验（FQC）', '制程检验（IPQC）', '来料检验（IQC）', '低压电', '电工']",AI质检师,7000.0,True
质检工程师,6000-9000元,6000.0,9000.0,12,阿塔米智能装备(北京)有限公司,100-299人,民营,电气机械/电力设备,苏州,虎丘·浒墅关,3-5年,中专/中技,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1433336030J40918190408.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['成品检验（FQC）', '出货检验（OQC）', '来料检验（IQC）']",AI质检师,7500.0,True
薪资9k起—QC质检工程师（五险一金 提供住宿 不养猪不驻场）,9000-15000元,9000.0,15000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,青岛,市南·湛山,无经验,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC495147320J40826530311.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['QA检验', 'QA审核', 'QA认证', '食品管理体系', 'QC七大手法', '六西格玛', '5M1E分析法', 'ISO9001内审员']",AI质检师,12000.0,True
质检工程师（化工）,5000-8000元,5000.0,8000.0,12,蓝晓科技,1000-9999人,上市公司,化工,西安,雁塔·漳浒寨,3-5年,本科,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CC120719550J40922411215.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,"['理化检测', '色谱检测', '质谱检测']",AI质检师,6500.0,True
质检工程师（工业机器人）,4000-8000元,4000.0,8000.0,12,菲柯智能机器人有限公司,20-99人,民营,机器人,三门峡,渑池县·仰韶镇,3-5年,大专,AI质检师→质检工程师,http://www.zhaopin.com/jobdetail/CCL1492043270J40765175711.htm?refcode=4019&srccode=401903&preactionid=2a85f08b-c811-401b-b25b-71e1c5b53c4d,['全面质量管理体系'],AI质检师,6000.0,True
