job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,salary_avg,salary_annual_est,experience_std,education_std,experience_years,salary_level,has_salary
机械/工艺工程师,8000-15000元,8000.0,15000.0,12,南京工艺装备制造股份有限公司,1000-9999人,国企,通用设备制造,南京,江宁·江宁街道,1-3年,硕士,,http://www.zhaopin.com/jobdetail/CC186658110J40707980002.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,"['机械设计', '零部件设计', '三维造型设计', '装配工艺工程设计', '机床设备', '机器人', '机加工设备', '工装设备', '军工设备']",11500.0,138000.0,1-3年,硕士,2.0,10K-15K,True
DevOps/配置管理,1.2-1.5万,12000.0,15000.0,12,南京绛门信息科技有限公司,1000-9999人,上市公司,计算机软件,南京,雨花台·雨花,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC426773320J40839362805.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,"['Shell', 'GIT，GERRIT']",13500.0,162000.0,3-5年,本科,4.0,10K-15K,True
医疗器械第三方仓储质量管理员,5000-6000元,5000.0,6000.0,12,广东通昶医药物流有限公司,20-99人,民营,货运/物流/仓储,南京,高淳·古柏,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC332197830J40842126605.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,['三类医疗器械'],5500.0,66000.0,3-5年,大专,4.0,5K-10K,True
综合经理--双休,1.5-2万·13薪,15000.0,20000.0,13,上海锦致泓企业管理咨询有限公司,1000-9999人,民营,人力资源服务,南京,秦淮·朝天宫,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1502756860J40981915004.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,"['运营', '营销', '策划']",17500.0,227500.0,不限,大专,,15K-20K,True
外贸助理（俄语、西语）,6000-10000元,6000.0,10000.0,12,普爱医疗,500-999人,合资,医疗设备/器械,南京,江宁·淳化,1年以下,本科,,http://www.zhaopin.com/jobdetail/CC131860950J40953780104.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,"['俄语', '西班牙语']",8000.0,96000.0,0-1年,本科,0.5,5K-10K,True
面部美容师轻松不做身体,4000-8000元,4000.0,8000.0,12,南京俏己美容服务有限公司,20-99人,其它,美发/美容/保健,南京,秦淮·朝天宫,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1515979150J40817313811.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,['面部美容'],6000.0,72000.0,不限,不限,,5K-10K,True
总监助理,1.5-2万,15000.0,20000.0,12,上海锦致泓企业管理咨询有限公司,1000-9999人,民营,人力资源服务,南京,秦淮·朝天宫,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1502756860J40961145704.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,['企业文化'],17500.0,210000.0,1-3年,大专,2.0,15K-20K,True
养殖生产储备干部,1-1.8万,10000.0,18000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,南京,江宁·江宁街道,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC495147320J40824413511.htm?refcode=4019&srccode=401903&preactionid=1a8a2c53-5587-41b0-a10c-b512a146b7f5,['猪类'],14000.0,168000.0,不限,本科,,10K-15K,True
南京 layout工程师,1.3-2.3万,13000.0,23000.0,12,深圳克莱蒙特科技有限公司,100-299人,民营,工程技术与设计服务,南京,江宁·秣陵,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1229659270J40815362911.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['硬件 电子 LAYOUT'],18000.0,216000.0,3-5年,本科,4.0,15K-20K,True
2026校招-工程设计工程师,1.3-2.5万·15薪,13000.0,25000.0,15,思源电气,1000-9999人,民营,电气机械/电力设备,南京,雨花台·铁心桥,无经验,本科,,http://www.zhaopin.com/jobdetail/CC000635070J40818153611.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,[],19000.0,285000.0,0年,本科,0.0,15K-20K,True
材料热处理工程师,8000-15000元,8000.0,15000.0,12,江苏鑫信润科技股份有限公司南京分公司,100-299人,民营,电力/水利/热力/燃气,南京,江宁·禄口,1-3年,本科,,http://www.zhaopin.com/jobdetail/CCL1499563480J40780146311.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['材料工艺设计', '金属材料', '合金材料', '热处理工艺']",11500.0,138000.0,1-3年,本科,2.0,10K-15K,True
诚招车工 月入12000,8000-12000元,8000.0,12000.0,12,南京因克斯智能科技有限公司,100-299人,民营,机器人,南京,江宁·秣陵,3-5年,中专/中技,,http://www.zhaopin.com/jobdetail/CCL1482971160J40762184011.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['车床设备', '发那科', '广数']",10000.0,120000.0,3-5年,中专,4.0,10K-15K,True
高级全栈工程师,1.4-2万,14000.0,20000.0,12,南京周全安全咨询有限公司,20-99人,股份制企业,咨询服务,南京,六合·龙池,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC628139980J40810792111.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['前端开发', '后端开发', 'Python', 'Vue', 'react', 'MySQL', 'MongoDB', 'SQL Server', '有AI项目经验', '熟悉GPU推理加速']",17000.0,204000.0,3-5年,本科,4.0,15K-20K,True
物业维修工（商写项目）,5000-6000元·13薪,5000.0,6000.0,13,南京壹城建设集团有限责任公司,100-299人,国企,房地产开发,南京,秦淮·五老村,1-3年,中专/中技,,http://www.zhaopin.com/jobdetail/CC340972510J40877697812.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['特种作业操作证 （低压电工）'],5500.0,71500.0,1-3年,中专,2.0,5K-10K,True
设计助理,4000-6000元·13薪,4000.0,6000.0,13,南京苏宁工程咨询有限公司,500-999人,民营,房地产开发,南京,鼓楼·华侨路,1年以下,本科,,http://www.zhaopin.com/jobdetail/CC302077710J40799934713.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['机械设计', 'CAD', 'SolidWorks']",5000.0,65000.0,0-1年,本科,0.5,5K-10K,True
地质技术员,6000-8000元,6000.0,8000.0,12,南京安吉特矿山工程有限公司,300-499人,民营,矿产/采掘,南京,江宁·秣陵,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC493389620J40827537413.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['地质测绘'],7000.0,84000.0,1-3年,本科,2.0,5K-10K,True
学术专员（临床线）（同济堂）,5000-10000元,5000.0,10000.0,12,中国中药控股有限公司,10000人以上,国企,医药制造,南京,溧水·东屏,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC429308980J40874647612.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['医院'],7500.0,90000.0,不限,本科,,5K-10K,True
网络运维-统本起,面议,,,12,中软国际,10000人以上,上市公司,计算机软件,南京,建邺·莫愁湖,5-10年,本科,,http://www.zhaopin.com/jobdetail/CC508620120J40877593812.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['TCP/IP协议', 'OSPF', '华三', '思科', '深信服', '中兴', 'HCIP', 'HCIA', 'HCIE']",,,5-10年,本科,7.5,面议,False
数据标注,3000-4000元,3000.0,4000.0,12,润和软件,1000-9999人,上市公司,计算机软件,南京,雨花台·铁心桥,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC171774410J40677070714.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['数据标注'],3500.0,42000.0,不限,大专,,5K以下,True
生产计划专员,1.1-1.3万·13薪,11000.0,13000.0,13,南京绿野仙踪生物科技有限公司,500-999人,民营,电子商务,南京,栖霞·马群,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC579757080J40861683213.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['生产物料管理'],12000.0,156000.0,3-5年,本科,4.0,10K-15K,True
融资租赁业务经理（南京-回租）,5000-10000元,5000.0,10000.0,12,日盛国际融资租赁有限公司,100-299人,外商独资,租赁服务,南京,建邺·双闸,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC596301620J40847086213.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['销售代表', '融资租赁', '电推/陌拜']",7500.0,90000.0,1-3年,大专,2.0,5K-10K,True
透平气动设计工程师,2.5-3.5万·14薪,25000.0,35000.0,14,南京弘旭热能科技有限公司,20-99人,民营,电力/水利/热力/燃气,南京,江宁·麒麟,5-10年,硕士,,http://www.zhaopin.com/jobdetail/CC582989930J40763420613.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['气动设计'],30000.0,420000.0,5-10年,硕士,7.5,30K-50K,True
水电工,5000-10000元,5000.0,10000.0,12,南京联安工程配套有限公司,20-99人,民营,装饰装修,南京,鼓楼·小市,经验不限,初中及以下,,http://www.zhaopin.com/jobdetail/CC694685030J40299544313.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,['特种作业操作证 （电工作业）'],7500.0,90000.0,不限,初中,,5K-10K,True
旅游顾问销售,8000-9000元,8000.0,9000.0,12,南京携程国际旅行社有限公司大桥南路营业部,20-99人,民营,旅游服务,南京,鼓楼·建宁路,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC802893620J40518004713.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['亲子旅游', '康养旅游', '游学旅游', '国内区域', '东南亚区域', '欧美区域', '网络销售', '直播销售', '门店销售']",8500.0,102000.0,不限,不限,,5K-10K,True
门店中医养生专家,8000-12000元·13薪,8000.0,12000.0,13,南京恒埔伟业科技股份有限公司,100-299人,股份制企业,医疗设备/器械,南京,江宁·淳化,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CC120925700J40552619213.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['中医内科', '门店产品推广', '中医养生讲座', '大健康']",10000.0,130000.0,1-3年,不限,2.0,10K-15K,True
酒店项目总,2.5-3.5万,25000.0,35000.0,12,雨润集团,10000人以上,民营,食品/饮料,南京,建邺·沙洲,5-10年,本科,,http://www.zhaopin.com/jobdetail/CC425437110J40784691913.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['酒店公寓', '商业地产', '综合体']",30000.0,360000.0,5-10年,本科,7.5,30K-50K,True
电商仓库订单员,4000-6000元·13薪,4000.0,6000.0,13,南京润至仁电子商务有限公司,20-99人,民营,互联网,南京,雨花台·板桥,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC688253820J40848126913.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['订单审核', '订单制作', '订单售后处理']",5000.0,65000.0,1-3年,大专,2.0,5K-10K,True
甲板收发员（包吃住）,6000-8000元,6000.0,8000.0,12,船油云商港口服务南京有限公司,20-99人,民营,石油/石化,南京,栖霞·八卦洲,1-3年,中专/中技,,http://www.zhaopin.com/jobdetail/CCL1282017480J40605840001.htm?refcode=4019&srccode=401903&preactionid=36628e09-ae9c-4467-80df-ad8052b84084,"['油船', '客船', '货船']",7000.0,84000.0,1-3年,中专,2.0,5K-10K,True
药物制剂专员,6000-8000元·13薪,6000.0,8000.0,13,江苏开元医药有限公司,300-499人,民营,医药制造,南京,栖霞·仙林,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC242593610J40613312001.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['固体制剂', '半固体制剂', '液体制剂', '蛋白制剂', '纳米制剂', '注射制剂', '透皮制剂', '口服制剂', '吸入制剂', '缓控释制剂', '速溶制剂']",7000.0,91000.0,1-3年,本科,2.0,5K-10K,True
国企食品厂-诚聘现场品管,6000-8000元,6000.0,8000.0,12,江苏海企利源食品科技有限公司,100-299人,国企,快速消费品,南京,江宁·湖熟,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1220070250J40733697406.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['食品工厂', '现场管控']",7000.0,84000.0,1-3年,大专,2.0,5K-10K,True
验证工程师,1-1.5万,10000.0,15000.0,12,南京元素生物技术有限公司,100-299人,民营,医疗设备/器械,南京,栖霞·马群,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC479050220J40751808710.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['设备验证', 'GMP管理体系', '适应出差', '第三方服务机构', '验证方案', '系统验证', '厂房验证', '公用工程验证']",12500.0,150000.0,5-10年,大专,7.5,10K-15K,True
室内设计师助理,6000-12000元,6000.0,12000.0,12,江苏艺舟建筑装饰工程有限公司,20-99人,民营,装饰装修,南京,江宁·麒麟,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1499674040J40776075010.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['硬装设计', '工装设计', '商业建筑']",9000.0,108000.0,不限,不限,,5K-10K,True
环评工程师,6000-10000元,6000.0,10000.0,12,江苏润环环境科技有限公司,100-299人,民营,环保,南京,鼓楼·宁海路,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC546633920J40756310509.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,[],8000.0,96000.0,3-5年,本科,4.0,5K-10K,True
新店诚聘美容师（鼓楼区）,5000-8000元,5000.0,8000.0,12,连云港博贝朗电子商务有限公司,100-299人,其它,零售/批发,南京,鼓楼·江东,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CCL1389721010J40819044909.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,['美体瘦身'],6500.0,78000.0,1-3年,不限,2.0,5K-10K,True
A1照班线司机-机动驾驶员,4000-6000元,4000.0,6000.0,12,南京邦联汽车租赁有限公司,100-299人,股份制企业,汽车研发/制造,南京,鼓楼·宝塔桥,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CC484296720J40319609508.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['客运从业资格证', 'A1驾驶证']",5000.0,60000.0,1-3年,不限,2.0,5K-10K,True
旅游顾问（提供食宿）,3000-6000元,3000.0,6000.0,12,江苏途一乐国际旅行社有限公司,500-999人,民营,旅游服务,南京,江宁·东山,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC845304720J40545218308.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['地推销售', '会议/会展销售', '门店销售']",4500.0,54000.0,不限,不限,,5K以下,True
农药国内登记专员,5000-7000元,5000.0,7000.0,12,江苏省农药研究所股份有限公司,100-299人,股份制企业,农/林/牧/渔,南京,栖霞·燕子矶,1年以下,本科,,http://www.zhaopin.com/jobdetail/CC303944010J40690790108.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['植保', '农药学']",6000.0,72000.0,0-1年,本科,0.5,5K-10K,True
行政助理（带薪培训➕团队氛围好）,4000-6000元,4000.0,6000.0,12,江苏云巨石科技有限公司,500-999人,民营,培训/辅导服务,南京,鼓楼·华侨路,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1289912830J40827738008.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,[],5000.0,60000.0,不限,大专,,5K-10K,True
旅游计调,6000-12000元,6000.0,12000.0,12,南京银启坤源食品有限公司,300-499人,民营,食品/饮料,南京,玄武·新街口,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CC866616530J40570337208.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,['计调经理/主管'],9000.0,108000.0,1-3年,不限,2.0,5K-10K,True
外观工业设计工程师（双休）,1.3-2.5万,13000.0,25000.0,12,南京艾伊科技有限公司,100-299人,民营,环保,南京,江宁·秣陵,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC261275110J40826505711.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['外观设计', 'CAD', '3D MAX', 'SolidWorks']",19000.0,228000.0,3-5年,本科,4.0,15K-20K,True
内勤文员,7000-10000元,7000.0,10000.0,12,金德管业集团有限公司,10000人以上,合资,房地产开发,南京,玄武·锁金村,1年以下,本科,,http://www.zhaopin.com/jobdetail/CC193019310J40826051711.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['内勤管理', '采购事务', '考勤管理', '物资管理', '资料归档']",8500.0,102000.0,0-1年,本科,0.5,5K-10K,True
安全评价师,8000-10000元,8000.0,10000.0,12,南京安恒安全技术咨询有限公司,企业服务,20人以下,,南京,江宁·秣陵,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1405756150J40616287912.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,['安全评价师证书'],9000.0,108000.0,1-3年,大专,2.0,5K-10K,True
弱电智能化行业-人力行政总监/经理/储备干部（全国有岗）,8000-15000元,8000.0,15000.0,12,爱谱华顿,1000-9999人,合资,电子/半导体/集成电路,南京,玄武·梅园新村,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC131100140J40760841212.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,['招聘'],11500.0,138000.0,5-10年,大专,7.5,10K-15K,True
layout工程师,1-1.5万,10000.0,15000.0,12,武汉克莱蒙特科技技术有限公司,100-299人,外商独资,企业服务,南京,江宁·秣陵,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC840972090J40858950512.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['设计', 'Layout设计']",12500.0,150000.0,3-5年,本科,4.0,10K-15K,True
行政专员/行政驾驶员,4000-5000元,4000.0,5000.0,12,南京市川昇食品有限公司,100-299人,民营,零售/批发,南京,浦口·顶山,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1491692390J40856807012.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['有驾照', '能出差', '接待事务', '后勤管理', '内勤管理']",4500.0,54000.0,不限,大专,,5K以下,True
软件开发工程师-几何算法,1.1-1.7万,11000.0,17000.0,12,安徽行健智能制造装备股份有限公司,100-299人,民营,机器人,南京,雨花台·雨花,经验不限,本科,,http://www.zhaopin.com/jobdetail/CCL1475964600J40848187512.htm?refcode=4019&srccode=401903&preactionid=329c6cdd-76b6-4e70-905a-4d94ebef50b3,"['运动控制算法', '运动规划', 'C++']",14000.0,168000.0,不限,本科,,10K-15K,True
